,artikelnr:,text:,jci1.0:,jci1.3:,versie:,tags,verbs
120,/Hoofdstuk6/Artikel118," $ Lid1 :  $  De leden van de Hoge Raad der Nederlanden worden benoemd uit een voordracht van drie personen, opgemaakt door de Tweede Kamer der Staten-Generaal.  $ Lid2 :  $  De Hoge Raad is in de gevallen en binnen de grenzen bij de wet bepaald, belast met de cassatie van rechterlijke uitspraken wegens schending van het recht.  $ Lid3 :  $  Bij de wet kunnen aan de Hoge Raad ook andere taken worden opgedragen.",1.0:c:BWBR0001840&artikel=118&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=6&artikel=118&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('leden', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Hoge', 'JJ'), ('Raad', 'NNP')], ['NP', ('der', 'DT'), ('Nederlanden', 'NNP')], ['VP', ('worden', 'MD'), ('benoemd', 'VBN')], ['PP', ('uit', 'IN')], ['NP', ('een', 'DT'), ('voordracht', 'NN')], ['PP', ('van', 'IN')], ['NP', ('drie', 'CD'), ('personen', 'NNS')], ['VP', ('opgemaakt', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP'), ('der', 'NNP'), ('Staten-Generaal', 'NNP')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('Hoge', 'JJ'), ('Raad', 'NNP')], ['VP', ('is', 'MD')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['ADVP', ('binnen', 'RB')], ['NP', ('de', 'DT'), ('grenzen', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['ADVP', ('bepaald', 'RB')], ['ADJP', ('belast', 'JJ')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('cassatie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('rechterlijke', 'JJ'), ('uitspraken', 'NNS')], ['PP', ('wegens', 'IN')], ['NP', ('schending', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('recht', 'NN')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['PP', ('Bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('kunnen', 'MD')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('Hoge', 'JJ'), ('Raad', 'NNP')], ['ADVP', ('ook', 'RB')], ['NP', ('andere', 'PRP'), ('taken', 'NNS')], ['VP', ('worden', 'MD'), ('opgedragen', 'VBN')]]","{'benoemen': 'benoemd', 'opmaken': 'opgemaakt', 'opdragen': 'opgedragen'}"
121,/Hoofdstuk6/Artikel119,"De leden van de Staten-Generaal, de ministers en de staatssecretarissen staan wegens ambtsmisdrijven in die betrekkingen gepleegd, ook na hun aftreden terecht voor de Hoge Raad. De opdracht tot vervolging wordt gegeven bij koninklijk besluit of bij een besluit van de Tweede Kamer.",1.0:c:BWBR0001840&artikel=119&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=6&artikel=119&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('leden', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['NP', ('de', 'DT'), ('ministers', 'NNS')], ['NP', ('de', 'DT'), ('staatssecretarissen', 'NNS')], ['VP', ('staan', 'VB')], ['PP', ('wegens', 'IN')], ['NP', ('ambtsmisdrijven', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('die', 'PRP'), ('betrekkingen', 'NNS')], ['VP', ('gepleegd', 'VBN')], ['PP', ('na', 'IN')], ['NP', ('hun', 'PRP$')], ['VP', ('aftreden', 'VB')], ['ADVP', ('terecht', 'RB')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('Hoge', 'JJ'), ('Raad', 'NNP')], ['NP', ('De', 'DT'), ('opdracht', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('vervolging', 'NN')], ['VP', ('wordt', 'MD'), ('gegeven', 'VBN')], ['PP', ('bij', 'IN')], ['NP', ('koninklijk', 'JJ'), ('besluit', 'NN')], ['PP', ('bij', 'IN')], ['NP', ('een', 'DT'), ('besluit', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP')]]","{'staan': 'staan', 'plegen': 'gepleegd', 'aftreden': 'aftreden', 'geven': 'gegeven'}"
122,/Hoofdstuk6/Artikel120,De rechter treedt niet in de beoordeling van de grondwettigheid van wetten en verdragen.,1.0:c:BWBR0001840&artikel=120&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=6&artikel=120&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('rechter', 'NN')], ['VP', ('treedt', 'VBZ')], ['ADVP', ('niet', 'RB')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('beoordeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('grondwettigheid', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wetten', 'NNS')], ['VP', ('verdragen', 'VBP')]]","{'treden': 'treedt', 'verdragen': 'verdragen'}"
123,/Hoofdstuk6/Artikel121,Met uitzondering van de gevallen bij de wet bepaald vinden de terechtzittingen in het openbaar plaats en houden de vonnissen de gronden in waarop zij rusten. De uitspraak geschiedt in het openbaar.,1.0:c:BWBR0001840&artikel=121&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=6&artikel=121&z=2018-12-21&g=2018-12-21,21-12-2018,"[['PP', ('Met', 'IN')], ['NP', ('uitzondering', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('bepaald', 'RB'), ('vinden', 'VB')], ['NP', ('de', 'DT'), ('terechtzittingen', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('openbaar', 'NN'), ('plaats', 'NN')], ['VP', ('houden', 'VBP')], ['NP', ('de', 'DT'), ('vonnissen', 'NNS')], ['NP', ('de', 'DT'), ('gronden', 'NNS')], ['PP', ('in', 'IN')], ['ADVP', ('waarop', 'RB')], ['NP', ('zij', 'PRP'), ('rusten', 'NNS')], ['NP', ('De', 'DT'), ('uitspraak', 'NN')], ['VP', ('geschiedt', 'VBZ')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('openbaar', 'NN')]]","{'vinden': 'vinden', 'houden': 'houden', 'geschieden': 'geschiedt'}"
124,/Hoofdstuk6/Artikel122, $ Lid1 :  $  Gratie wordt verleend bij koninklijk besluit na advies van een bij de wet aangewezen gerecht en met inachtneming van bij of krachtens de wet te stellen voorschriften.  $ Lid2 :  $  Amnestie wordt bij of krachtens de wet verleend.,1.0:c:BWBR0001840&artikel=122&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=6&artikel=122&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Gratie', 'NNP')], ['VP', ('wordt', 'MD'), ('verleend', 'VBN')], ['PP', ('bij', 'IN')], ['NP', ('koninklijk', 'JJ'), ('besluit', 'NN')], ['PP', ('na', 'IN')], ['NP', ('advies', 'NN')], ['PP', ('van', 'IN')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('aangewezen', 'VBN')], ['NP', ('gerecht', 'NN')], ['PP', ('met', 'IN')], ['NP', ('inachtneming', 'NN')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('stellen', 'VB')], ['NP', ('voorschriften', 'NNS')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Amnestie', 'NNP')], ['VP', ('wordt', 'MD')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('verleend', 'VBN')]]","{'verlenen': 'verleend', 'aanwijzen': 'aangewezen', 'stellen': 'stellen'}"
125,/Hoofdstuk7/Artikel123, $ Lid1 :  $  Bij de wet kunnen provincies en gemeenten worden opgeheven en nieuwe ingesteld.  $ Lid2 :  $  De wet regelt de wijziging van provinciale en gemeentelijke grenzen.,1.0:c:BWBR0001840&artikel=123&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=123&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['PP', ('Bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('kunnen', 'MD')], ['NP', ('provincies', 'NNS'), ('en', 'CC'), ('gemeenten', 'NNS')], ['VP', ('worden', 'MD'), ('opgeheven', 'VBN')], ['ADJP', ('nieuwe', 'JJ')], ['VP', ('ingesteld', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('regelt', 'VBZ')], ['NP', ('de', 'DT'), ('wijziging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('provinciale', 'JJ'), ('en', 'CC'), ('gemeentelijke', 'JJ'), ('grenzen', 'NNS')]]","{'opheffen': 'opgeheven', 'instellen': 'ingesteld', 'regelen': 'regelt'}"
126,/Hoofdstuk7/Artikel124, $ Lid1 :  $  Voor provincies en gemeenten wordt de bevoegdheid tot regeling en bestuur inzake hun huishouding aan hun besturen overgelaten.  $ Lid2 :  $  Regeling en bestuur kunnen van de besturen van provincies en gemeenten worden gevorderd bij of krachtens de wet.,1.0:c:BWBR0001840&artikel=124&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=124&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['PP', ('Voor', 'IN')], ['NP', ('provincies', 'NNS'), ('en', 'CC'), ('gemeenten', 'NNS')], ['VP', ('wordt', 'MD')], ['NP', ('de', 'DT'), ('bevoegdheid', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('regeling', 'NN'), ('en', 'CC'), ('bestuur', 'NN')], ['PP', ('inzake', 'IN')], ['NP', ('hun', 'PRP$'), ('huishouding', 'NN')], ['PP', ('aan', 'IN')], ['NP', ('hun', 'PRP$'), ('besturen', 'NNS')], ['VP', ('overgelaten', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Regeling', 'NNP')], ['NP', ('bestuur', 'NN')], ['VP', ('kunnen', 'MD')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('besturen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('provincies', 'NNS'), ('en', 'CC'), ('gemeenten', 'NNS')], ['VP', ('worden', 'MD'), ('gevorderd', 'VBN')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')]]","{'overlaten': 'overgelaten', 'vorderen': 'gevorderd'}"
127,/Hoofdstuk7/Artikel125," $ Lid1 :  $  Aan het hoofd van de provincie en de gemeente staan provinciale staten onderscheidenlijk de gemeenteraad. Hun vergaderingen zijn openbaar, behoudens bij de wet te regelen uitzonderingen.  $ Lid2 :  $  Van het bestuur van de provincie maken ook deel uit gedeputeerde staten en de commissaris van de Koning, van het bestuur van de gemeente het college van burgemeester en wethouders en de burgemeester.",1.0:c:BWBR0001840&artikel=125&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=125&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['PP', ('Aan', 'IN')], ['NP', ('het', 'DT'), ('hoofd', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('provincie', 'NN')], ['NP', ('de', 'DT'), ('gemeente', 'NN')], ['VP', ('staan', 'VB')], ['NP', ('provinciale', 'JJ'), ('staten', 'NNS')], ['ADJP', ('onderscheidenlijk', 'JJ')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN')], ['NP', ('Hun', 'PRP$'), ('vergaderingen', 'NNS')], ['VP', ('zijn', 'MD')], ['ADJP', ('openbaar', 'JJ')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('regelen', 'VB')], ['NP', ('uitzonderingen', 'NNS')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['PP', ('Van', 'IN')], ['NP', ('het', 'DT'), ('bestuur', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('provincie', 'NN')], ['VP', ('maken', 'VB')], ['ADVP', ('ook', 'RB')], ['NP', ('deel', 'NN')], ['PP', ('uit', 'IN')], ['NP', ('gedeputeerde', 'NNS'), ('staten', 'NNS'), ('en', 'CC'), ('de', 'DT'), ('commissaris', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Koning', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('bestuur', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('gemeente', 'NN')], ['NP', ('het', 'DT'), ('college', 'NN')], ['PP', ('van', 'IN')], ['NP', ('burgemeester', 'NN'), ('en', 'CC'), ('wethouders', 'NNS')], ['NP', ('de', 'DT'), ('burgemeester', 'NN')]]","{'staan': 'staan', 'regelen': 'regelen', 'maken': 'maken'}"
128,/Hoofdstuk7/Artikel126,"Bij de wet kan worden bepaald, dat de commissaris van de Koning wordt belast met de uitvoering van een door de regering te geven ambtsinstructie.",1.0:c:BWBR0001840&artikel=126&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=126&z=2018-12-21&g=2018-12-21,21-12-2018,"[['PP', ('Bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('kan', 'MD')], ['VP', ('worden', 'MD')], ['ADVP', ('bepaald', 'RB')], ['NP', ('de', 'DT'), ('commissaris', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Koning', 'NNP')], ['VP', ('wordt', 'MD'), ('belast', 'VBN')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('uitvoering', 'NN')], ['PP', ('van', 'IN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('regering', 'NN')], ['VP', ('te', 'TO'), ('geven', 'VB')], ['NP', ('ambtsinstructie', 'NN')]]","{'belasten': 'belast', 'geven': 'geven'}"
129,/Hoofdstuk7/Artikel127,"Provinciale staten en de gemeenteraad stellen, behoudens bij de wet of door hen krachtens de wet te bepalen uitzonderingen, de provinciale onderscheidenlijk de gemeentelijke verordeningen vast.",1.0:c:BWBR0001840&artikel=127&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=127&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('Provinciale', 'JJ'), ('staten', 'NNS')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN')], ['VP', ('stellen', 'VB')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['PP', ('door', 'IN')], ['NP', ('hen', 'PRP')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('bepalen', 'VB')], ['NP', ('uitzonderingen', 'NNS')], ['ADJP', ('provinciale', 'JJ'), ('onderscheidenlijk', 'JJ')], ['NP', ('de', 'DT'), ('gemeentelijke', 'JJ'), ('verordeningen', 'NNS')], ['ADJP', ('vast', 'JJ')]]","{'stellen': 'stellen', 'bepalen': 'bepalen'}"
130,/Hoofdstuk7/Artikel128,"Behoudens in de gevallen bedoeld in , kan de toekenning van bevoegdheden, als bedoeld in , aan andere organen dan die, genoemd in , alleen door provinciale staten onderscheidenlijk de gemeenteraad geschieden.artikel 123",1.0:c:BWBR0001840&artikel=128&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=128&z=2018-12-21&g=2018-12-21,21-12-2018,"[['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('kan', 'MD')], ['NP', ('de', 'DT'), ('toekenning', 'NN')], ['PP', ('van', 'IN')], ['NP', ('bevoegdheden', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('aan', 'IN')], ['NP', ('andere', 'PRP'), ('organen', 'NNS'), ('dan', 'RB'), ('die', 'PRP')], ['VP', ('genoemd', 'VBN'), ('in', 'RP')], ['PP', ('door', 'IN')], ['NP', ('provinciale', 'JJ'), ('staten', 'NNS')], ['ADJP', ('onderscheidenlijk', 'JJ')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN'), ('geschieden.artikel', 'NNP')]]","{'bedoelen': 'bedoeld', 'noemen': 'genoemd'}"
131,/Hoofdstuk7/Artikel129," $ Lid1 :  $  De leden van provinciale staten en van de gemeenteraad worden rechtstreeks gekozen door de Nederlanders, tevens ingezetenen van de provincie onderscheidenlijk de gemeente, die voldoen aan de vereisten die gelden voor de verkiezing van de Tweede Kamer der Staten-Generaal. Voor het lidmaatschap gelden dezelfde vereisten.  $ Lid2 :  $  De leden worden gekozen op de grondslag van evenredige vertegenwoordiging binnen door de wet te stellen grenzen.  $ Lid3 :  $  De , en  zijn van toepassing.  is van overeenkomstige toepassing.artikelen 53, tweede lid De , en  zijn van toepassing.  is van overeenkomstige toepassing.  $ Lid4 :  $  De zittingsduur van provinciale staten en de gemeenteraad is vier jaren, behoudens bij de wet te bepalen uitzonderingen.  $ Lid5 :  $  De wet bepaalt welke betrekkingen niet gelijktijdig met het lidmaatschap kunnen worden uitgeoefend. De wet kan bepalen, dat beletselen voor het lidmaatschap voortvloeien uit verwantschap of huwelijk en dat het verrichten van bij de wet aangewezen handelingen tot het verlies van het lidmaatschap kan leiden.  $ Lid6 :  $  De leden stemmen zonder last.",1.0:c:BWBR0001840&artikel=129&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=129&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('leden', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('provinciale', 'JJ'), ('staten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN')], ['VP', ('worden', 'MD')], ['ADJP', ('rechtstreeks', 'JJ')], ['VP', ('gekozen', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Nederlanders', 'NNS')], ['NP', ('ingezetenen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('provincie', 'NN')], ['ADJP', ('onderscheidenlijk', 'JJ')], ['NP', ('de', 'DT'), ('gemeente', 'NN')], ['NP', ('die', 'PRP')], ['VP', ('voldoen', 'VBP')], ['PP', ('aan', 'IN')], ['VP', ('vereisten', 'VBD')], ['NP', ('die', 'PRP')], ['VP', ('gelden', 'VB')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('verkiezing', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP'), ('der', 'NNP'), ('Staten-Generaal', 'NNP')], ['PP', ('Voor', 'IN')], ['NP', ('het', 'DT'), ('lidmaatschap', 'NN')], ['VP', ('gelden', 'VB')], ['NP', ('dezelfde', 'PRP')], ['VP', ('vereisten', 'VBD')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('leden', 'NNS')], ['VP', ('worden', 'MD'), ('gekozen', 'VBN')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('grondslag', 'NN')], ['PP', ('van', 'IN')], ['NP', ('evenredige', 'JJ'), ('vertegenwoordiging', 'NN')], ['ADVP', ('binnen', 'RB')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('stellen', 'VB')], ['NP', ('grenzen', 'NNS')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('zijn', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing.artikelen', 'NNS')], ['NP', ('tweede', 'CD'), ('lid', 'NN')], ['NP', ('zijn', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing', 'NN')], ['NP', ('$', 'CD'), ('Lid4', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('zittingsduur', 'NN')], ['PP', ('van', 'IN')], ['NP', ('provinciale', 'JJ'), ('staten', 'NNS')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN')], ['VP', ('is', 'MD')], ['NP', ('vier', 'CD'), ('jaren', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('bepalen', 'VB')], ['NP', ('uitzonderingen', 'NNS')], ['NP', ('$', 'CD'), ('Lid5', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('bepaalt', 'VBZ')], ['NP', ('welke', 'PRP'), ('betrekkingen', 'NNS')], ['ADJP', ('niet', 'RB'), ('gelijktijdig', 'JJ')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('lidmaatschap', 'NN')], ['VP', ('kunnen', 'MD'), ('worden', 'MD'), ('uitgeoefend', 'VBN')], ['NP', ('De', 'DT'), ('wet', 'NN')], ['VP', ('kan', 'MD'), ('bepalen', 'VB')], ['NP', ('beletselen', 'NNS')], ['PP', ('voor', 'IN')], ['NP', ('het', 'DT'), ('lidmaatschap', 'NN')], ['VP', ('voortvloeien', 'VB')], ['PP', ('uit', 'IN')], ['NP', ('verwantschap', 'NN'), ('of', 'CC'), ('huwelijk', 'NN')], ['VP', ('verrichten', 'VBP'), ('van', 'RP')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('aangewezen', 'VBN')], ['NP', ('handelingen', 'NNS')], ['PP', ('tot', 'IN')], ['NP', ('het', 'DT'), ('verlies', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('lidmaatschap', 'NN')], ['VP', ('kan', 'MD'), ('leiden', 'VB')], ['NP', ('$', 'CD'), ('Lid6', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('leden', 'NNS'), ('stemmen', 'NNS')], ['PP', ('zonder', 'IN')], ['NP', ('last', 'NN')]]","{'kiezen': 'gekozen', 'voldoen': 'voldoen', 'vereisen': 'vereisten', 'gelden': 'gelden', 'stellen': 'stellen', 'bepalen': 'bepalen', 'uitoefenen': 'uitgeoefend', 'voortvloeien': 'voortvloeien', 'verrichten': 'verrichten', 'aanwijzen': 'aangewezen', 'leiden': 'leiden'}"
132,/Hoofdstuk7/Artikel130,"De wet kan het recht de leden van de gemeenteraad te kiezen en het recht lid van de gemeenteraad te zijn toekennen aan ingezetenen, die geen Nederlander zijn, mits zij tenminste voldoen aan de vereisten die gelden voor ingezetenen die tevens Nederlander zijn.",1.0:c:BWBR0001840&artikel=130&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=130&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('wet', 'NN')], ['VP', ('kan', 'MD')], ['NP', ('het', 'DT'), ('recht', 'NN')], ['NP', ('de', 'DT'), ('leden', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN')], ['VP', ('te', 'TO'), ('kiezen', 'VB')], ['NP', ('het', 'PRP'), ('recht', 'NN'), ('lid', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('gemeenteraad', 'NN')], ['VP', ('zijn', 'MD')], ['NP', ('toekennen', 'NNS')], ['PP', ('aan', 'IN')], ['NP', ('ingezetenen', 'NNS')], ['NP', ('die', 'PRP'), ('geen', 'PRP'), ('Nederlander', 'NN')], ['VP', ('zijn', 'MD')], ['NP', ('zij', 'PRP')], ['VP', ('tenminste', 'RB'), ('voldoen', 'VB')], ['PP', ('aan', 'IN')], ['VP', ('vereisten', 'VBD')], ['NP', ('die', 'PRP')], ['VP', ('gelden', 'VB')], ['PP', ('voor', 'IN')], ['NP', ('ingezetenen', 'NNS'), ('die', 'PRP'), ('tevens', 'RB'), ('Nederlander', 'NN')], ['VP', ('zijn', 'MD')]]","{'kiezen': 'kiezen', 'voldoen': 'voldoen', 'vereisen': 'vereisten', 'gelden': 'gelden'}"
133,/Hoofdstuk7/Artikel131,"De commissaris van de Koning en de burgemeester worden aangesteld, geschorst en ontslagen op een bij de wet te bepalen wijze. Krachtens de wet kunnen nadere regels worden gesteld over de daarbij te volgen procedures.",1.0:c:BWBR0001840&artikel=131&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=7&artikel=131&z=2018-12-21&g=2018-12-21,['21-12-2018'],"[['NP', ('De', 'DT'), ('commissaris', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Koning', 'NNP')], ['NP', ('de', 'DT'), ('burgemeester', 'NN')], ['VP', ('worden', 'MD'), ('aangesteld', 'VBN')], ['NP', ('geschorst', 'NN')], ['VP', ('ontslagen', 'VBN')], ['PP', ('op', 'IN')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('bepalen', 'VB')], ['NP', ('wijze', 'NN')], ['PP', ('Krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('kunnen', 'MD')], ['NP', ('nadere', 'JJR'), ('regels', 'NNS')], ['VP', ('worden', 'MD'), ('gesteld', 'VBN')], ['PP', ('over', 'IN')], ['VP', ('daarbij', 'RB'), ('te', 'TO'), ('volgen', 'VB')], ['NP', ('procedures', 'NNS')]]","{'aanstellen': 'aangesteld', 'ontslaan': 'ontslagen', 'bepalen': 'bepalen', 'stellen': 'gesteld', 'volgen': 'volgen'}"
